season,event_slug,corps_key,corps_name,caption_key,caption_name,category,score,rank
2013,2013-celebration-in-brass,001j000000iwxadaa1,Spirit of Atlanta,VA,Visual Analysis,Visual,15,4
2013,2013-celebration-in-brass,001j000000iwxadaa1,Spirit of Atlanta,CG,Color Guard,Visual,15,3
2013,2013-celebration-in-brass,001j000000iwxadaa1,Spirit of Atlanta,MB,Music - Brass,Music,15.1,3
2013,2013-celebration-in-brass,001j000000iwxadaa1,Spirit of Atlanta,MA,Music - Analysis,Music,15.1,3
2013,2013-celebration-in-brass,001j000000iwxadaa1,Spirit of Atlanta,MP,Music - Percussion,Music,14.9,3
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,GE1,General Effect 1,GE,14.2,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,GE2,General Effect 2,GE,14.3,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,VP,Visual Proficiency,Visual,14.2,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,VA,Visual Analysis,Visual,13.9,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,CG,Color Guard,Visual,13.2,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,MB,Music - Brass,Music,13.7,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,MA,Music - Analysis,Music,14.1,5
2013,2013-celebration-in-brass,001j000000iwxaeaa1,The Academy,MP,Music - Percussion,Music,13.9,4
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,GE1,General Effect 1,GE,15.9,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,GE2,General Effect 2,GE,16,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,VP,Visual Proficiency,Visual,15.5,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,VA,Visual Analysis,Visual,16,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,CG,Color Guard,Visual,15.2,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,MB,Music - Brass,Music,16.2,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,MA,Music - Analysis,Music,16.7,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx91aad,Carolina Crown,MP,Music - Percussion,Music,16.7,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,GE1,General Effect 1,GE,13.2,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,GE2,General Effect 2,GE,14.6,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,VP,Visual Proficiency,Visual,12.9,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,VA,Visual Analysis,Visual,13,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,CG,Color Guard,Visual,13,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,MB,Music - Brass,Music,13.2,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,MA,Music - Analysis,Music,16,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9paad,Gold,MP,Music - Percussion,Music,16,1
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,GE1,General Effect 1,GE,11.6,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,GE2,General Effect 2,GE,14,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,VP,Visual Proficiency,Visual,12,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,VA,Visual Analysis,Visual,11.2,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,CG,Color Guard,Visual,11.8,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,MB,Music - Brass,Music,12.2,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,MA,Music - Analysis,Music,14.3,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwx9uaad,Impulse,MP,Music - Percussion,Music,14.3,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,GE1,General Effect 1,GE,13,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,GE2,General Effect 2,GE,14.4,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,VP,Visual Proficiency,Visual,12,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,VA,Visual Analysis,Visual,12.9,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,CG,Color Guard,Visual,12.2,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,MB,Music - Brass,Music,12,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,MA,Music - Analysis,Music,15,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa3aal,Mandarins,MP,Music - Percussion,Music,15,3
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,GE1,General Effect 1,GE,13.3,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,GE2,General Effect 2,GE,14.6,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,VP,Visual Proficiency,Visual,12.6,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,VA,Visual Analysis,Visual,13.2,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,CG,Color Guard,Visual,13.3,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,MB,Music - Brass,Music,12.8,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,MA,Music - Analysis,Music,15.5,2
2013,2013-corps-at-the-crest-san-diego,001j000000iwxa7aal,Pacific Crest,MP,Music - Percussion,Music,15.5,2
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,GE1,General Effect 1,GE,8.9,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,GE2,General Effect 2,GE,11.4,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,VP,Visual Proficiency,Visual,10.7,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,VA,Visual Analysis,Visual,8.9,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,CG,Color Guard,Visual,9,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,MB,Music - Brass,Music,11.6,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,MA,Music - Analysis,Music,11.7,3
2013,2013-corps-at-the-crest-san-diego,city-sound,City Sound,MP,Music - Percussion,Music,11.7,3
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,GE1,General Effect 1,GE,15.9,2
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,GE2,General Effect 2,GE,16.2,2
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,VP,Visual Proficiency,Visual,16.4,1
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,VA,Visual Analysis,Visual,16.1,2
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,CG,Color Guard,Visual,15.7,2
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,MB,Music - Brass,Music,16.2,2
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,MA,Music - Analysis,Music,16.2,1
2013,2013-corps-at-the-crest-walnut,001j000000i6i9saav,Blue Devils,MP,Music - Percussion,Music,17,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,GE1,General Effect 1,GE,16,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,GE2,General Effect 2,GE,16.3,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,VP,Visual Proficiency,Visual,16.2,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,VA,Visual Analysis,Visual,16.3,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,CG,Color Guard,Visual,15.9,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,MB,Music - Brass,Music,16.4,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,MA,Music - Analysis,Music,16.1,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx91aad,Carolina Crown,MP,Music - Percussion,Music,16.9,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,GE1,General Effect 1,GE,12.9,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,GE2,General Effect 2,GE,14.2,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,VP,Visual Proficiency,Visual,13,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,VA,Visual Analysis,Visual,13.3,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,CG,Color Guard,Visual,13.2,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,MB,Music - Brass,Music,13.9,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,MA,Music - Analysis,Music,14.2,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9paad,Gold,MP,Music - Percussion,Music,15.2,1
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,GE1,General Effect 1,GE,11.5,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,GE2,General Effect 2,GE,13.3,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,VP,Visual Proficiency,Visual,11.7,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,VA,Visual Analysis,Visual,11.3,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,CG,Color Guard,Visual,12.1,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,MB,Music - Brass,Music,12.5,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,MA,Music - Analysis,Music,12.4,2
2013,2013-corps-at-the-crest-walnut,001j000000iwx9uaad,Impulse,MP,Music - Percussion,Music,14.1,2
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,GE1,General Effect 1,GE,13.3,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,GE2,General Effect 2,GE,14.9,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,VP,Visual Proficiency,Visual,12.2,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,VA,Visual Analysis,Visual,13.2,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,CG,Color Guard,Visual,12.2,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,MB,Music - Brass,Music,13,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,MA,Music - Analysis,Music,13.2,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa3aal,Mandarins,MP,Music - Percussion,Music,15.5,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,GE1,General Effect 1,GE,13.5,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,GE2,General Effect 2,GE,14.8,4
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,VP,Visual Proficiency,Visual,12.9,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,VA,Visual Analysis,Visual,13.8,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,CG,Color Guard,Visual,13.6,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,MB,Music - Brass,Music,13.6,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,MA,Music - Analysis,Music,14,3
2013,2013-corps-at-the-crest-walnut,001j000000iwxa7aal,Pacific Crest,MP,Music - Percussion,Music,16.1,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,GE1,General Effect 1,GE,9.1,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,GE2,General Effect 2,GE,12.1,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,VP,Visual Proficiency,Visual,10.6,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,VA,Visual Analysis,Visual,9.3,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,CG,Color Guard,Visual,9.2,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,MB,Music - Brass,Music,10.1,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,MA,Music - Analysis,Music,11.9,3
2013,2013-corps-at-the-crest-walnut,city-sound,City Sound,MP,Music - Percussion,Music,13.2,3
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,GE1,General Effect 1,GE,16.8,3
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,GE2,General Effect 2,GE,16.6,3
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,VP,Visual Proficiency,Visual,16.6,3
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,VA,Visual Analysis,Visual,17.1,4
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,CG,Color Guard,Visual,16.8,3
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,MB,Music - Brass,Music,16.5,4
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,MA,Music - Analysis,Music,15.9,5
2013,2013-dci-arkansas,001j000000iwwsoaal,Blue Knights,MP,Music - Percussion,Music,16.4,4
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,GE1,General Effect 1,GE,17.4,1
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,GE2,General Effect 2,GE,17.5,1
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,VP,Visual Proficiency,Visual,17.4,1
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,VA,Visual Analysis,Visual,17.2,3
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,CG,Color Guard,Visual,16.9,2
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,MB,Music - Brass,Music,17.2,1
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,MA,Music - Analysis,Music,17.3,1
2013,2013-dci-arkansas,001j000000iwwsraal,Bluecoats,MP,Music - Percussion,Music,18.1,1
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,GE1,General Effect 1,GE,16.7,4
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,GE2,General Effect 2,GE,16.3,4
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,VP,Visual Proficiency,Visual,16.4,4
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,VA,Visual Analysis,Visual,17.5,1
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,CG,Color Guard,Visual,16.6,4
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,MB,Music - Brass,Music,16.8,2
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,MA,Music - Analysis,Music,16.5,3
2013,2013-dci-arkansas,001j000000iwwssaal,Boston Crusaders,MP,Music - Percussion,Music,16.6,3
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,GE1,General Effect 1,GE,16.1,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,GE2,General Effect 2,GE,15.8,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,VP,Visual Proficiency,Visual,16.1,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,VA,Visual Analysis,Visual,16.7,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,CG,Color Guard,Visual,16.3,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,MB,Music - Brass,Music,16.3,5
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,MA,Music - Analysis,Music,16,4
2013,2013-dci-arkansas,001j000000iwx9aaat,Crossmen,MP,Music - Percussion,Music,15.5,5
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,GE1,General Effect 1,GE,15.7,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,GE2,General Effect 2,GE,14.7,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,VP,Visual Proficiency,Visual,14.6,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,VA,Visual Analysis,Visual,15.4,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,CG,Color Guard,Visual,15.1,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,MB,Music - Brass,Music,14.7,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,MA,Music - Analysis,Music,14.9,1
2013,2013-dci-arkansas,001j000000iwx9oaad,Genesis,MP,Music - Percussion,Music,15.3,1
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,GE1,General Effect 1,GE,15.4,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,GE2,General Effect 2,GE,15,7
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,VP,Visual Proficiency,Visual,15.2,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,VA,Visual Analysis,Visual,15.7,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,CG,Color Guard,Visual,15.4,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,MB,Music - Brass,Music,15.4,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,MA,Music - Analysis,Music,15,6
2013,2013-dci-arkansas,001j000000iwxa7aal,Pacific Crest,MP,Music - Percussion,Music,15.1,6
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,GE1,General Effect 1,GE,14.6,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,GE2,General Effect 2,GE,15.1,6
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,VP,Visual Proficiency,Visual,14,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,VA,Visual Analysis,Visual,14.9,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,CG,Color Guard,Visual,14.4,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,MB,Music - Brass,Music,14.7,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,MA,Music - Analysis,Music,14.7,7
2013,2013-dci-arkansas,001j000000iwxaeaa1,The Academy,MP,Music - Percussion,Music,14.2,7
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,GE1,General Effect 1,GE,17.3,2
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,GE2,General Effect 2,GE,16.7,2
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,VP,Visual Proficiency,Visual,16.8,2
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,VA,Visual Analysis,Visual,17.4,2
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,CG,Color Guard,Visual,17.2,1
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,MB,Music - Brass,Music,16.7,3
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,MA,Music - Analysis,Music,16.9,2
2013,2013-dci-arkansas,001j000000iwxafaa1,The Cavaliers,MP,Music - Percussion,Music,17.8,2
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,GE1,General Effect 1,GE,18.2,5
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,GE2,General Effect 2,GE,17.5,6
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,VP,Visual Proficiency,Visual,18,5
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,VA,Visual Analysis,Visual,18.1,5
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,CG,Color Guard,Visual,17.9,5
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,MB,Music - Brass,Music,18,5
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,MA,Music - Analysis,Music,17.4,6
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xrnaav,Phantom Regiment,MP,Music - Percussion,Music,17.2,7
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,GE1,General Effect 1,GE,18.5,3
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,GE2,General Effect 2,GE,18.1,4
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,VP,Visual Proficiency,Visual,18.6,2
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,VA,Visual Analysis,Visual,18.2,4
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,CG,Color Guard,Visual,18.2,3
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,MB,Music - Brass,Music,18.2,4
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,MA,Music - Analysis,Music,17.9,4
2013,2013-dci-atlanta-southeastern-championship,001j000000h3xwcaav,Santa Clara Vanguard,MP,Music - Percussion,Music,18.4,2
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,GE1,General Effect 1,GE,18.9,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,GE2,General Effect 2,GE,18.3,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,VP,Visual Proficiency,Visual,18.7,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,VA,Visual Analysis,Visual,18.9,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,CG,Color Guard,Visual,18.6,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,MB,Music - Brass,Music,18.3,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,MA,Music - Analysis,Music,18.4,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6i9saav,Blue Devils,MP,Music - Percussion,Music,18.5,1
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,GE1,General Effect 1,GE,18.4,4
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,GE2,General Effect 2,GE,18.6,2
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,VP,Visual Proficiency,Visual,18.5,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,VA,Visual Analysis,Visual,18.6,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,CG,Color Guard,Visual,18,4
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,MB,Music - Brass,Music,18.4,2
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,MA,Music - Analysis,Music,18.2,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6kfgaan,The Cadets,MP,Music - Percussion,Music,18.3,3
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,GE1,General Effect 1,GE,17.8,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,GE2,General Effect 2,GE,17.2,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,VP,Visual Proficiency,Visual,17.4,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,VA,Visual Analysis,Visual,17.2,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,CG,Color Guard,Visual,16.5,11
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,MB,Music - Brass,Music,17.4,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,MA,Music - Analysis,Music,17.1,7
2013,2013-dci-atlanta-southeastern-championship,001j000000i6lenaa3,Madison Scouts,MP,Music - Percussion,Music,16.8,8
2013,2013-dci-atlanta-southeastern-championship,001j000000iwwsoaal,Blue Knights,GE1,General Effect 1,GE,17.4,10
2013,2013-dci-atlanta-southeastern-championship,001j000000iwwsoaal,Blue Knights,GE2,General Effect 2,GE,16.7,9
